product_id,name,product_type,sku,price,min_price,max_price,qty,collection_id,collection,category,category_name,store_code,gender
92003,Pendentif pour femme Pearly,pendant,PND18-6,142.0,99.0,1356.0,1,4661,pearl,764,Colliers PERLES,glfr,women
90273,GLAMIRA Bague Harriet,ring,A34913-1,303.0,230.0,3152.0,1,4110,eternity,27,Bagues,glfr,women
90744,Bague de fiançailles Belva,ring,RB6,562.0,438.0,40523.0,1,5171,classic_solitaire,605,Bagues de fiançailles,glfr,women
103126,Bague de fiançailles Ebba,ring,EBBA,665.0,492.0,104575.0,1,4291,vintage,605,Bagues de fiançailles,glfr,women
95519,GLAMIRA Bague Griseus,ring,GLNR200,930.0,576.0,8336.0,1,4716,flower,27,Bagues,glfr,women
97845,Bague de fiançailles Alonnisos,ring,ALONNISOS,672.0,510.0,33808.0,1,4291,vintage,605,Bagues de fiançailles,glfr,women
90736,Bague de fiançailles Gratia,ring,R15,536.0,418.0,4152.0,1,4620,tension,605,Bagues de fiançailles,glfr,women
100016,GLAMIRA Bague Reyneke,ring,REYNEKE,1126.0,698.0,17451.0,1,5238,dual_use,27,Bagues,glfr,women
110391,Pendentif pour homme Bobbie,pendant,Men-Bobbie,1063.0,767.0,8237.0,1,5257,religious_symbols,849,Colliers,glfr,men
110474,Pendentif pour homme Viktor,pendant,Men-Viktor,234.0,133.0,1960.0,1,5157,symbols,849,Colliers,glfr,men
99316,Bague de Mariage Sense Muse 4 mm,wedding_ring,GWD-M1038,1078.0,412.0,12297.0,1,4396,memoire,688,Bagues de mariage,glfr,False
92291,Bague de fiançailles Brianna,ring,brianna-0.16crt,462.0,346.0,4264.0,1,4377,halo,605,Bagues de fiançailles,glfr,women
84879,Bague de fiançailles Amalia,ring,G100150,764.0,519.0,6217.0,1,5171,classic_solitaire,605,Bagues de fiançailles,glfr,women
85796,Boucle d'oreille femme Louisa,earring,G100735,287.0,249.0,4136.0,1,5256,studs,602,Boucles d'oreilles,glfr,women
110584,Boucle d'oreille femme Corliss,earring,corliss,415.0,307.0,5152.0,1,5473,drops_&_dangle,602,Boucles d'oreilles,glfr,women
98083,Alliance pour femme White Innocence 4 mm,wedding_ring,GWD-S2900-W,369.0,147.0,3847.0,1,164,simple,689,Alliances pour femmes,glfr,women
108591,Pendentif pour femme Nantale,necklace,nantale,208.0,151.0,2230.0,1,5299,cabochon,601,Pendentifs avec colliers,glfr,women
102558,GLAMIRA Bague Evelina,ring,Evelina,1277.0,651.0,10056.0,1,1289,heart,27,Bagues,glfr,women
107889,Bague de Mariage Exotic Dream 4 mm,wedding_ring,GWD-L-19000-4,994.0,397.0,10493.0,1,4090,twinset,688,Bagues de mariage,glfr,False
84831,Bague de fiançailles Allison,ring,G100300,632.0,480.0,142575.0,1,4375,solitaire_pave,605,Bagues de fiançailles,glfr,women
100034,Pendentif pour femme Elise,pendant,ELISE,342.0,259.0,130825.0,1,5170,design_solitaire,601,Pendentifs avec colliers,glfr,women
89593,Bague pour homme Final Round,ring,MEN6,1378.0,964.0,10714.0,1,,,617,Bagues,glfr,men
84781,GLAMIRA Bague Stella,ring,G100490,562.0,427.0,4567.0,1,4110,eternity,27,Bagues,glfr,women
102002,GLAMIRA Bague Loronda,ring,Loronda,878.0,614.0,10181.0,1,4110,eternity,27,Bagues,glfr,women
90166,Bague de fiançailles Cecily,ring,OVAL10,1206.0,820.0,44790.0,1,4375,solitaire_pave,605,Bagues de fiançailles,glfr,women
103302,Bague de fiançailles Ebonie,ring,Ebonie,771.0,593.0,105813.0,1,4291,vintage,605,Bagues de fiançailles,glfr,women
102107,Bracelet pour enfant Fabiolita,bracelet,KIDB-022,353.0,285.0,2725.0,1,4716,flower,58,Bijoux poignet,glfr,False
110645,Bague de fiançailles Titina 1.0 crt,ring,titina1,684.0,547.0,104455.0,1,5171,classic_solitaire,605,Bagues de fiançailles,glfr,women
84859,Bague de fiançailles Daisy,ring,G100430,818.0,556.0,68595.0,1,4377,halo,605,Bagues de fiançailles,glfr,women
91041,Bague de fiançailles Julia 0.25crt,ring,RJ025,547.0,382.0,11410.0,1,5171,classic_solitaire,605,Bagues de fiançailles,glfr,women
104166,GLAMIRA Ring Caridad,ring,Caridad,1723.0,1206.0,544658.0,1,5240,big_stone,27,Rings,glus,women
96530,Bague de Mariage Bright Nature 2 mm,wedding_ring,GWD-C191004-2,603.0,247.0,6717.0,1,159,classic,688,Bagues de mariage,glfr,False
89454,GLAMIRA Bague Pamela,ring,A30714-1Z,522.0,396.0,5887.0,1,4110,eternity,27,Bagues,glfr,women
91064,Bague de fiançailles Alfrida 0.5 crt,ring,RA005,556.0,467.0,40478.0,1,5171,classic_solitaire,605,Bagues de fiançailles,glfr,women
96422,Alliance pour femme White Magic 5 mm,wedding_ring,GWD-T120922-5W,826.0,240.0,8846.0,1,4090,twinset,689,Alliances pour femmes,glfr,women
101872,Glamira Bague Mauriya,ring,WSR-28,454.0,363.0,3405.0,1,4395,swing,719,Bagues du modèle épuré,glfr,women
92278,Bague de fiançailles Anni,ring,Anni-4x6-oval,503.0,392.0,46895.0,1,4377,halo,605,Bagues de fiançailles,glfr,women
92370,Bague de fiançailles Sadie,ring,Sadie-0.5-crt,540.0,415.0,41522.0,1,4380,3_&_5_stones,605,Bagues de fiançailles,glfr,women
96566,Alliance pour homme Bright Love 6 mm,wedding_ring,GWD-C191003-6M,972.0,329.0,9760.0,1,4090,twinset,690,Alliances pour hommes,glfr,men
92485,Collier pour femme Elsie,necklace,Pendant-18,412.0,353.0,3359.0,1,176,infinity,601,Pendentifs avec colliers,glfr,women
98252,Bague de fiançailles Agrippina,ring,Agrippina,953.0,600.0,70725.0,1,4375,solitaire_pave,605,Bagues de fiançailles,glfr,women
90305,Ensemble de Bagues Glowing Beauty,ring,GD25-SET,1257.0,817.0,10815.0,1,,,625,Ensembles de bagues,glfr,women
98262,Bague de fiançailles Bona,ring,Bona,876.0,613.0,67470.0,1,5170,design_solitaire,605,Bagues de fiançailles,glfr,women
101994,GLAMIRA Bague Jenita,ring,Jenita,1143.0,742.0,12252.0,1,4110,eternity,27,Bagues,glfr,women
84838,Bague de fiançailles Saphira,ring,G100335,891.0,659.0,45865.0,1,4377,halo,605,Bagues de fiançailles,glfr,women
102980,GLAMIRA Piercing Nez Florka,nose_pin,NSP-078,80.0,65.0,626.0,1,,,745,Piercings nez,glfr,False
103149,Bague de fiançailles Malgosia,ring,malgosia1,587.0,451.0,66660.0,1,4375,solitaire_pave,605,Bagues de fiançailles,glfr,women
102484,Bracelet pour femme Tanel,bracelet,WBCL-056,465.0,334.0,3541.0,1,5168,chain_bracelet,624,Bracelets,glfr,women
95199,Bague de fiançailles Amanda 2.0crt,ring,Amanda-2.0crt,951.0,684.0,134732.0,1,5171,classic_solitaire,605,Bagues de fiançailles,glfr,women
103958,Pendentif pour femme Sinobia,pendant,sinobia,289.0,216.0,261335.0,1,5171,classic_solitaire,601,Pendentifs avec colliers,glfr,women
109432,Glamira Bague Jensine,ring,jensine,1432.0,1002.0,254584.0,1,5240,big_stone,27,Bagues,glfr,women
101312,Bague pour homme Aljerino,ring,MRI-002,1805.0,1046.0,17447.0,1,4378,fashion,617,Bagues,glfr,men
96616,Bague de fiançailles Cannoli,ring,Cannoli,389.0,303.0,10975.0,1,4375,solitaire_pave,605,Bagues de fiançailles,glfr,women
90419,Pendentif pour femme Despina,pendant,P3,286.0,118.0,2637.0,1,4378,fashion,601,Pendentifs avec colliers,glfr,women
99638,Bague de Mariage Mystic Winter,wedding_ring,GWD-MA024,2134.0,896.0,16805.0,1,4297,exclusive,688,Bagues de mariage,glfr,False
101332,Bague pour homme Fernando,ring,MRI-022,779.0,584.0,6482.0,1,4378,fashion,617,Bagues,glfr,men
98369,Bague pour femme Loredana,ring,LOREDANA,461.0,345.0,10765.0,1,5171,classic_solitaire,605,Bagues de fiançailles,glfr,women
96459,Bague de fiançailles Cadence,ring,CADENCE,503.0,387.0,103481.0,1,4375,solitaire_pave,605,Bagues de fiançailles,glfr,women
108850,Shining Fortune 8 mm,wedding_ring,GWD-H1060-8,1931.0,772.0,21250.0,1,4396,memoire,0,,glfr,False
89602,Bague pour homme No Rush,ring,MEN17,1439.0,863.0,13663.0,1,4378,fashion,617,Bagues,glfr,men
96954,Bague de Mariage Exotic Milkway 6mm,wedding_ring,GWD-E11870,2266.0,712.0,23236.0,1,4297,exclusive,688,Bagues de mariage,glfr,False
103337,Bague de fiançailles Naola,ring,NAOLA,402.0,321.0,102584.0,1,4291,vintage,605,Bagues de fiançailles,glfr,women
92367,Bague de fiançailles Roselina 1.0 crt,ring,roselina-1.0crt,652.0,489.0,111545.0,1,4297,exclusive,605,Bagues de fiançailles,glfr,women
89592,Bague pour homme Cool Breeze,ring,MEN18,1448.0,868.0,22501.0,1,4378,fashion,617,Bagues,glfr,men
102106,Bracelet pour enfant Ezira,bracelet,KIDB-021,412.0,329.0,3220.0,1,5248,initial_&_name,58,Bijoux poignet,glfr,False
106239,Bague de Mariage Strong Love 5 mm,wedding_ring,GWD-N1130-5,1593.0,637.0,16956.0,1,4090,twinset,688,Bagues de mariage,glfr,False
104172,Glamira Bague Gerlindis,ring,Gerlindis,1391.0,904.0,630134.0,1,5240,big_stone,27,Bagues,glfr,women
98787,Alliance pour homme Pure Love 6 mm,wedding_ring,GWD-S4008-6-M,895.0,221.0,8986.0,1,164,simple,690,Alliances pour hommes,glfr,men
89607,Bague pour homme Ramses,ring,MEN1,1279.0,959.0,10528.0,1,4378,fashion,617,Bagues,glfr,men
91040,Bague de fiançailles Joy 0.5crt,ring,D31281-1-05,681.0,476.0,41415.0,1,5171,classic_solitaire,605,Bagues de fiançailles,glfr,women
103352,Glamira Bague Maharlika,ring,Maharlika,1027.0,718.0,162504.0,1,5240,big_stone,27,Bagues,glfr,women
96049,Alliance pour femme Alluring Spring 4 mm,wedding_ring,GWD-T45004-W,626.0,201.0,6607.0,1,4090,twinset,689,Alliances pour femmes,glfr,women
109652,Collier pour femme Harvey,pendant,harvey,269.0,228.0,10684.0,1,4716,flower,601,Pendentifs avec colliers,glfr,women
110002,Bague de fiançailles Aithen,ring,aithen,2011.0,1206.0,368927.0,1,4297,exclusive,605,Bagues de fiançailles,glfr,women
109726,Charming Infinite 8 mm,wedding_ring,GWD-H14319287,1923.0,769.0,19340.0,1,4090,twinset,0,,glfr,False
93240,Classic Glow 2.5 mm,wedding_ring,GWD18360,762.0,274.0,5931.0,1,159,classic,0,,glfr,False
102509,Bague de fiançailles Oiffe,ring,OIFFE,741.0,563.0,60335.0,1,4377,halo,605,Bagues de fiançailles,glfr,women
84776,Bague de fiançailles Jessica,ring,G100680,697.0,487.0,5377.0,1,4620,tension,605,Bagues de fiançailles,glfr,women
90475,Alliance pour homme Celtic Way,wedding_ring,R37091-7Z-MEN,1413.0,105.0,2896.0,1,4524,celtic,690,Alliances pour hommes,glfr,men
96448,GLAMIRA Bague Sunita,ring,SUNİTA,579.0,428.0,4589.0,1,4378,fashion,27,Bagues,glfr,women
110387,Pendentif pour homme Balfour,pendant,Men-Balfour,2138.0,440.0,23536.0,1,5157,symbols,849,Colliers,glfr,men
98357,Bague pour femme Dorotea,ring,DOROTEA,343.0,260.0,9880.0,1,5171,classic_solitaire,605,Bagues de fiançailles,glfr,women
100932,GLAMIRA Bracelet Cherise,bracelet,CHERISE,662.0,410.0,4965.0,1,5157,symbols,750,Modèles de bracelets épurés,glfr,women
103508,Glamira Bague Vontasia,ring,Vontasia1,454.0,340.0,3873.0,1,4110,eternity,27,Bagues,glfr,women
99682,Alliance pour femme Exotic Birth,wedding_ring,GWD-MA020-W,1417.0,495.0,6124.0,1,4297,exclusive,689,Alliances pour femmes,glfr,women
90183,Glamira Initials Pendentif G,pendant,N37461-2-G,245.0,119.0,2021.0,1,4574,initials,753,Colliers initiales & prénoms,glfr,women
92405,Boucle d'oreille femme Alessandra,earring,Earring-1,594.0,475.0,5879.0,1,5473,drops_&_dangle,602,Boucles d'oreilles,glfr,women
91000,Bague de fiançailles Leona 0.16 crt,ring,RLE016,760.0,532.0,6463.0,1,5169,side-stone,605,Bagues de fiançailles,glfr,women
91046,Bague de fiançailles Abella 0.16 crt,ring,D7016,570.0,433.0,4999.0,1,4375,solitaire_pave,605,Bagues de fiançailles,glfr,women
90940,Bague de fiançailles Bridal Rise 0.5crt,ring,D32258-1-05,515.0,391.0,40170.0,1,5171,classic_solitaire,605,Bagues de fiançailles,glfr,women
89601,Bague pour homme Magical Day,ring,MEN23,1046.0,627.0,8860.0,1,4378,fashion,617,Bagues,glfr,men
102065,Collier pour femme Lamyra,necklace,DP-050,286.0,263.0,2401.0,1,1289,heart,601,Pendentifs avec colliers,glfr,women
84883,Bague de fiançailles Madeleine,ring,G100165,665.0,492.0,6601.0,1,4297,exclusive,605,Bagues de fiançailles,glfr,women
110444,Pendentif pour homme Milan,pendant,Men-Milan,267.0,156.0,2207.0,1,4378,fashion,849,Colliers,glfr,men
85809,Collier pour femme Maria,pendant,G100700,194.0,164.0,4466.0,1,5171,classic_solitaire,601,Pendentifs avec colliers,glfr,women
80297,Bague de Mariage Smart Ease,wedding_ring,P7011_007/p7011_002,1081.0,486.0,8381.0,1,164,simple,688,Bagues de mariage,glfr,False
101868,Glamira Bague Jordana,ring,WSR-24,538.0,392.0,4035.0,1,5157,symbols,719,Bagues du modèle épuré,glfr,women
89436,GLAMIRA Bague Patricia,ring,A28299-1Z,643.0,643.0,10997.0,1,4110,eternity,27,Bagues,glfr,women
104183,Glamira Bague Massima,ring,Massima,1013.0,688.0,145765.0,1,5240,big_stone,27,Bagues,glfr,women
110561,Bague de fiançailles Bona 2.0 crt,ring,bona2,1089.0,762.0,135767.0,1,5170,design_solitaire,605,Bagues de fiançailles,glfr,women
95560,GLAMIRA Bague Verde,ring,GLNR570,775.0,503.0,6360.0,1,1289,heart,27,Bagues,glfr,women
103939,Pendentif pour femme Mayzelle,pendant,mayzelle,430.0,322.0,159838.0,1,4378,fashion,601,Pendentifs avec colliers,glfr,women
110020,GLAMIRA Bague Orina,ring,orina,1596.0,989.0,509014.0,1,5243,premium,27,Bagues,glfr,women
92307,Bague de fiançailles Effie,ring,EFFIE-0.24CRT,377.0,301.0,10135.0,1,5171,classic_solitaire,605,Bagues de fiançailles,glfr,women
98811,Bague de Mariage Charming Glow 5 mm,wedding_ring,GWD-S4013-5,1448.0,422.0,14627.0,1,164,simple,688,Bagues de mariage,glfr,False
103324,Bague de fiançailles Zanyria,ring,Zanyria,541.0,421.0,65879.0,1,4375,solitaire_pave,605,Bagues de fiançailles,glfr,women
84792,Bague pour homme Hercules,ring,G100545,924.0,600.0,7666.0,1,4378,fashion,16,Bagues de Promesse,glfr,men
100982,GLAMIRA Bracelet Andreya,bracelet,ANDREYA,423.0,296.0,3172.0,1,5157,symbols,750,Modèles de bracelets épurés,glfr,women
92397,Bague de fiançailles Fleta,ring,fleta,530.0,397.0,9614.0,1,4377,halo,605,Bagues de fiançailles,glfr,women
102504,GLAMIRA Bague Tamriel,ring,TAMRIEL,624.0,468.0,6903.0,1,4110,eternity,27,Bagues,glfr,women
108765,Bague de fiançailles Bayamine 1.0 crt,ring,Bayamine1,889.0,560.0,106177.0,1,5169,side-stone,605,Bagues de fiançailles,glfr,women
92275,Bague de fiançailles Amay 0.2 crt,ring,amay-3x3-square,503.0,377.0,8345.0,1,4377,halo,605,Bagues de fiançailles,glfr,women
90393,Bague de fiançailles Fausta,ring,RING-11,598.0,478.0,61589.0,1,4375,solitaire_pave,605,Bagues de fiançailles,glfr,women
110560,Engagement Ring Bona 1.0 crt,ring,bona1,1334.0,933.0,144073.0,1,5170,design_solitaire,605,Engagement Rings,glus,women
93360,Alliance pour femme Classic Flower 5 mm,wedding_ring,GWD16480,715.0,166.0,8936.0,1,159,classic,689,Alliances pour femmes,glfr,women
95760,Bague de Mariage Heavenly Tender 5mm,wedding_ring,GWD-T210860,1767.0,502.0,17967.0,1,4090,twinset,688,Bagues de mariage,glfr,False
89431,Bague de fiançailles Tina,ring,GI00176,598.0,454.0,41809.0,1,4375,solitaire_pave,605,Bagues de fiançailles,glfr,women
105081,Alliance pour homme Noble Shape 4 mm,wedding_ring,GWD-N1034-4-M,520.0,208.0,5222.0,1,164,simple,690,Alliances pour hommes,glfr,men
96047,Bague de Mariage Alluring Spring 4 mm,wedding_ring,GWD-T45004,1342.0,432.0,13797.0,1,4090,twinset,688,Bagues de mariage,glfr,False
92735,Bague pour femme Classic Expression 2.5 mm,wedding_ring,GWD12410,361.0,129.0,3028.0,1,159,classic,0,,glfr,women
91056,Bague de fiançailles Ageall 0.5 crt,ring,RING1-05,533.0,426.0,41041.0,1,4375,solitaire_pave,605,Bagues de fiançailles,glfr,women
84871,Bague de fiançailles Victoria,ring,G100110,771.0,585.0,6527.0,1,4377,halo,605,Bagues de fiançailles,glfr,women
96557,Alliance pour homme Bright Love 5 mm,wedding_ring,GWD-C191003-5M,820.0,278.0,8234.0,1,4090,twinset,690,Alliances pour hommes,glfr,men
104040,Boucle d'oreille femme Hanzila,earring,Hanzila,575.0,391.0,60096.0,1,5473,drops_&_dangle,602,Boucles d'oreilles,glfr,women
94244,Alliance pour homme Classic 4mm,wedding_ring,GWD21140-MEN,596.0,156.0,6583.0,1,159,classic,690,Alliances pour hommes,glfr,men
99558,Boucle d'oreille homme Kmetov,earring,MER-014,125.0,103.0,8245.0,1,5256,studs,746,Boucles d'oreilles,glfr,men
98080,Bague de Mariage White Innocence 4 mm,wedding_ring,GWD-S2900,808.0,323.0,8255.0,1,164,simple,688,Bagues de mariage,glfr,False
98234,Bague de Mariage Unique Joy 5 mm,wedding_ring,GWD-S3500,1375.0,401.0,13853.0,1,164,simple,688,Bagues de mariage,glfr,False
90657,Bague pour femmes Gracious Pride,wedding_ring,DSC_5083-17-WOMEN,813.0,365.0,1963.0,1,4090,twinset,0,,glfr,men
110606,GLAMIRA Bague Gilma,ring,gilma,997.0,658.0,11479.0,1,4110,eternity,27,Bagues,glfr,women
104577,Boucle d'oreille homme Donatien,earring,donatien,213.0,159.0,37905.0,1,5256,studs,746,Boucles d'oreilles,glfr,men
108732,Glamira Bague Aurkene,ring,aurkene,882.0,617.0,181985.0,1,5240,big_stone,27,Bagues,glfr,women
80315,Wedding Ring Smart Queen,wedding_ring,P7013_007/v7013_002,1459.0,656.0,11295.0,1,164,simple,688,Wedding Rings,glus,False
110381,GLAMIRA Pendentif Haratyo - Taurus,pendant,taurus-n,672.0,504.0,5180.0,1,5246,horoscope,601,Pendentifs avec colliers,glfr,women
84843,Bague de fiançailles Ashley,ring,G100355,1004.0,682.0,68967.0,1,4377,halo,605,Bagues de fiançailles,glfr,women
99991,Bague de fiançailles Mabule,ring,MABULE,534.0,427.0,40781.0,1,4375,solitaire_pave,605,Bagues de fiançailles,glfr,women
102108,Bracelet pour enfant Falcila,bracelet,KIDB-023,381.0,300.0,2887.0,1,5248,initial_&_name,58,Bijoux poignet,glfr,False
84806,GLAMIRA Bague Rosalie,ring,G100615,546.0,414.0,4311.0,1,4110,eternity,27,Bagues,glfr,women
97868,Bague de fiançailles Marinella,ring,MARINELLA,866.0,554.0,182171.0,1,4375,solitaire_pave,605,Bagues de fiançailles,glfr,women
104031,Bague pour homme Liviu,ring,liviu,1534.0,981.0,12917.0,1,4378,fashion,617,Bagues,glfr,men
110562,Bague de fiançailles Bona 3.0 crt,ring,bona3,1196.0,837.0,182970.0,1,5170,design_solitaire,605,Bagues de fiançailles,glfr,women
90186,Glamira Initials Pendentif J,pendant,N37461-2-J,231.0,119.0,1943.0,1,4574,initials,753,Colliers initiales & prénoms,glfr,women
92389,Engagement Ring Aldea,ring,Aldea,494.0,395.0,98562.0,1,4375,solitaire_pave,605,Engagement Rings,glus,women
90474,Bague de Mariage Celtic Way,wedding_ring,R37091-7Z,2680.0,210.0,5494.0,1,4524,celtic,688,Bagues de mariage,glfr,False
110558,Bague de fiançailles Berangaria 1.0 crt,ring,berangaria1,491.0,392.0,103007.0,1,5170,design_solitaire,605,Bagues de fiançailles,glfr,women
98364,Bague de fiançailles Gandolfa,ring,Gandolfa,613.0,429.0,5589.0,1,5171,classic_solitaire,605,Bagues de fiançailles,glfr,women
99688,Alliance pour homme Alluring Ground 6 mm,wedding_ring,GWD-MA001-6-M,971.0,329.0,9750.0,1,4297,exclusive,690,Alliances pour hommes,glfr,men
80272,Bague de Mariage Brilliant Sunset,wedding_ring,C2849/X2850,1516.0,682.0,11686.0,1,164,simple,688,Bagues de mariage,glfr,False
96688,Glamira Bague Zivot,ring,WSR-4,852.0,562.0,6390.0,1,4395,swing,719,Bagues du modèle épuré,glfr,women
110524,Bague de fiançailles Lea,ring,lea-ring,711.0,483.0,41994.0,1,4297,exclusive,605,Bagues de fiançailles,glfr,women
99784,Bracelet pour femme Inari,bracelet,OEBL-004,631.0,441.0,5304.0,1,5248,initial_&_name,754,Bracelets initiales & prénoms,glfr,women
98370,Bracelet pour femme Alama,bracelet,ALAMA,334.0,267.0,3273.0,1,5168,chain_bracelet,624,Bracelets,glfr,women
110463,Pendentif pour homme Sean,pendant,Men-Sean,556.0,348.0,4375.0,1,5157,symbols,849,Colliers,glfr,men
100033,Pendentif pour femme Ediline,pendant,EDILINE,335.0,281.0,15642.0,1,4377,halo,601,Pendentifs avec colliers,glfr,women
98154,Bague de Mariage Unique Promise 4 mm,wedding_ring,GWD-S3100,1088.0,317.0,10983.0,1,164,simple,688,Bagues de mariage,glfr,False
101334,Bague pour homme Telvis,ring,MRI-024,1931.0,1119.0,49598.0,1,4378,fashion,617,Bagues,glfr,men
92443,Boucle d'oreille femme Peyton,earring,Earring-21,450.0,360.0,3897.0,1,5474,huggies_&_hoops,602,Boucles d'oreilles,glfr,women
110608,GLAMIRA Bague Ronna,ring,ronna,972.0,583.0,18803.0,1,4110,eternity,27,Bagues,glfr,women
90717,Glamira Bague Venice,ring,RV3,664.0,664.0,5300.0,1,4716,flower,27,Bagues,glfr,women
97916,Collier pour femme Sipura,necklace,DP-032,258.0,251.0,2127.0,1,1289,heart,601,Pendentifs avec colliers,glfr,women
91250,Steely Dream,-1,DSC_8165,315.0,315.0,475.0,1,4293,steel_&_gold,0,,glfr,False
110497,Bague de fiançailles Denisa,ring,denisa-ring,901.0,585.0,19050.0,1,4297,exclusive,605,Bagues de fiançailles,glfr,women
109547,Boucle d'oreille femme Antwan,earring,Antwan,1069.0,694.0,10291.0,1,5473,drops_&_dangle,602,Boucles d'oreilles,glfr,women
91771,GLAMIRA Bague Sarita Ø10 mm,ring,PL20-10,704.0,492.0,5760.0,1,4661,pearl,763,Bagues PERLES,glfr,women
95339,Alliance pour homme Heavenly Sparkle 5mm,wedding_ring,GWD-T12340,967.0,317.0,9709.0,1,4090,twinset,690,Alliances pour hommes,glfr,men
100314,Alliance pour femme Happiness Drops 5 mm,wedding_ring,FCW-014-5W,800.0,227.0,8184.0,1,4295,fancy,689,Alliances pour femmes,glfr,women
110637,Bague pour femme Onella 0.5 crt,ring,onella05,768.0,537.0,42128.0,1,5171,classic_solitaire,605,Bagues de fiançailles,glfr,women
97970,Bague de Mariage Natural Sensation 4 mm,wedding_ring,GWD-S2204,1150.0,325.0,11605.0,1,164,simple,688,Bagues de mariage,glfr,False
91896,Pendentif pour femme Elbertina Ø10 mm,pendant,PND4-10,275.0,192.0,2202.0,1,4661,pearl,764,Colliers PERLES,glfr,women
93305,Classic Search 8mm,wedding_ring,GWD18710,2156.0,603.0,18587.0,1,159,classic,0,,glfr,False
98785,Alliance pour homme Pure Love 4 mm,wedding_ring,GWD-S4008-4-M,535.0,132.0,5371.0,1,164,simple,690,Alliances pour hommes,glfr,men
93576,Bague pour hommes Classic Search 7mm,wedding_ring,GWD19840,964.0,289.0,7446.0,1,159,classic,0,,glfr,men
109427,Bague de fiançailles Casonia,ring,casonia,680.0,476.0,265723.0,1,"4380,6071","4380,6071",605,Bagues de fiançailles,glfr,women
110559,Bague de fiançailles Berdina 0.5 crt,ring,berdina05,597.0,435.0,41297.0,1,4375,solitaire_pave,605,Bagues de fiançailles,glfr,women
96592,Bague pour femme Simone,ring,SİMONE,680.0,496.0,5416.0,1,4620,tension,605,Bagues de fiançailles,glfr,women
92808,Bague de Mariage Classic Choice 5 mm,wedding_ring,GWD12740,1290.0,412.0,11161.0,1,159,classic,688,Bagues de mariage,glfr,False
110218,Bracelet pour femme Aide,bracelet,aide,1594.0,1115.0,12240.0,1,5244,leather_bracelets,624,Bracelets,glfr,women
97833,Bague de fiançailles Skopleos,ring,SKOPLEOS,994.0,695.0,13951.0,1,4377,halo,605,Bagues de fiançailles,glfr,women
92325,Bague de fiançailles Jemma 0.5 crt,ring,jemma-0.5crt,489.0,391.0,39975.0,1,5171,classic_solitaire,605,Bagues de fiançailles,glfr,women
101101,Bague de couple Golden Heart 4 mm,wedding_ring,GWD-W1013-4,2447.0,1101.0,19592.0,1,4297,exclusive,688,Bagues de mariage,glfr,False
96532,Alliance pour femme Bright Nature 2 mm,wedding_ring,GWD-C191004-2W,297.0,121.0,3336.0,1,159,classic,689,Alliances pour femmes,glfr,women
90742,GLAMIRA Ring Gaby,ring,R14,807.0,579.0,6553.0,1,1289,heart,27,Rings,glus,women
98958,Alliance pour homme Alluring Duty 4 mm,wedding_ring,GWD-S4023-M,543.0,158.0,5452.0,1,164,simple,690,Alliances pour hommes,glfr,men
98246,Bague de fiançailles Titina,ring,Titina,495.0,396.0,11020.0,1,5171,classic_solitaire,605,Bagues de fiançailles,glfr,women
109581,Bague de fiançailles Sivania,ring,sivania,746.0,484.0,51004.0,1,4375,solitaire_pave,605,Bagues de fiançailles,glfr,women
105070,Alliance pour femme Noble Shape 4 mm,wedding_ring,GWD-N1034-4-W,468.0,187.0,4725.0,1,164,simple,689,Alliances pour femmes,glfr,women
110413,Pendentif pour homme Jaxton,pendant,Men-Jaxton,283.0,162.0,4102.0,1,4378,fashion,849,Colliers,glfr,men
98411,Glamira Bague Aello,ring,AELLO,388.0,318.0,2910.0,1,4378,fashion,719,Bagues du modèle épuré,glfr,women
90690,Bague pour femmes Unvarnished lüxury,wedding_ring,DSC_5112-WOMEN,775.0,348.0,1818.0,1,4090,twinset,0,,glfr,men
105418,Bague de Mariage Romantic Trust 4 mm,wedding_ring,GWD-N1083-4,972.0,388.0,9875.0,1,4090,twinset,688,Bagues de mariage,glfr,False
99386,Alliance pour femme Infinite Sweet 5 mm,wedding_ring,GWD-M1030-5-W,625.0,205.0,7471.0,1,4396,memoire,689,Alliances pour femmes,glfr,women
101778,Bague promesse couple Magnetic Style,wedding_ring,S3420,148.0,148.0,148.0,1,4382,silver_design,16,Bagues de Promesse,glfr,False
96670,Bague de fiançailles Tartufa,ring,Tartufa,615.0,492.0,5861.0,1,4375,solitaire_pave,605,Bagues de fiançailles,glfr,women
101769,Bague promesse couple Eternal Luxury,wedding_ring,S3293,108.0,108.0,108.0,1,4382,silver_design,16,Bagues de Promesse,glfr,False
104038,Boucle d'oreille femme Hanellie,earring,Hanellie,483.0,352.0,198270.0,1,5256,studs,602,Boucles d'oreilles,glfr,women
93577,Bague pour hommes Classic Search 8mm,wedding_ring,GWD19850,1133.0,317.0,8751.0,1,159,classic,0,,glfr,men
84780,GLAMIRA Bague Mila,ring,G100485,616.0,455.0,5142.0,1,4110,eternity,27,Bagues,glfr,women
110607,GLAMIRA Bague Hassie,ring,hassie,755.0,543.0,8489.0,1,4110,eternity,27,Bagues,glfr,women
90908,Bague de fiançailles Bridal Heaven 0.5crt,ring,G100800-05,530.0,402.0,40283.0,1,5171,classic_solitaire,605,Bagues de fiançailles,glfr,women
98691,Bague de Mariage Heavenly Blaze 4 mm,wedding_ring,GWD-S4012-4,843.0,286.0,8522.0,1,164,simple,688,Bagues de mariage,glfr,False
